label,tweet
1,"t h i s "" "" t w e e t "" "" f r o m "" "" n i t h i n 3 7 1 2 7 1 6 9 "" "" h a s "" "" b e e n "" "" w i t h h e l d "" "" i n "" "" u n i t e d "" "" s t a t e s"
1,"r t "" "" l a g o 7 2 "" "" a d v a n c i n g "" "" t e x t "" "" m i n i n g "" "" w i t h "" "" r "" "" a n d "" "" q u a n t e d a "" "" v "" "" r b l o g g e r s "" "" b y "" "" m z e s "" "" s s d l "" "" h t "" "" r o n a l d "" "" v a n l o o n "" "" a i "" "" b i g d a t"
1,"r t "" "" d e v o t e e o f d h o n i "" "" t h e "" "" w a r r i o r "" "" i s "" "" s h a r p e n i n g "" "" h i s "" "" s w o r d "" "" m s d h o n i "" "" c s k "" "" i p l 2 0 2 1"
1,"w e "" "" w a n t "" "" v a a t h i "" "" r a i d "" "" b a c k "" "" a g a i n "" "" m i "" "" v a l i m a i"
1,"4 5 m i n s "" "" t o "" "" g o "" "" g e t "" "" r e a d y "" "" g u y s "" "" c h e n n a i i p l "" "" m s d h o n i "" "" c s k"
1,"f a f "" "" d u "" "" p l e s s i s "" "" h a s "" "" c o n t i n u e d "" "" h i s "" "" f o r m "" "" f r o m "" "" i p l "" "" 2 0 2 0 "" "" a n d "" "" i s "" "" o n e "" "" o f "" "" t h e "" "" p r i m a r y "" "" r e a s o n s "" "" f o r "" "" c s k "" "" w i n n i n g "" "" 5 "" "" o n "" "" t r o t"
1,"c o n g r a t u l a t i o n s "" "" t e a m "" "" v i r a t a r m y k a "" "" m a n y "" "" m o r e "" "" t o "" "" c o m e "" "" r c b "" "" p l a y b o l d "" "" i m v k o h l i"
0,"r t "" "" i t s m e h a r i 2 0 "" "" r c b "" "" f a n s "" "" s e e "" "" c a n c e l i p l "" "" t a g "" "" i p l 2 0 2 1 "" "" t h a l a p a t h y v i j a y"
1,"r t "" "" p a v a n k a l y a n a l l u "" "" d a v i d w a r n e r 3 1 "" "" i n s t a g r a m "" "" s t o r y "" "" s o m e "" "" o f "" "" m y "" "" m e m o r i e s "" "" h e r e "" "" s r h "" "" p u s h p a "" "" a l l u a r j u n"
0,"r t "" "" r j p i n k y 9 3 5 "" "" r c b "" "" w a s "" "" p e r f o r m i n g "" "" s o "" "" w e l l "" "" b u t "" "" t h e n "" "" i p l "" "" s u s p e n d e d "" "" i p l c a n c e l "" "" b c c i "" "" r c b"
1,"w h e r e "" "" i s "" "" s i r "" "" d o n a l d "" "" d a n i a l "" "" c h r i s t i a n "" "" b r a d m a n "" "" s t i l l "" "" p l a y i n g "" "" i p l "" "" i p l "" "" i p l 2 0 2 1 "" "" i n d i a "" "" p u n j a b k i n g s "" "" b c c i "" "" c r i c k e t"
1,"r t "" "" v i p e r o f f l "" "" a r e "" "" y o u "" "" p r o u d "" "" a s "" "" r c b "" "" f a n "" "" i m v k o h l i "" "" y e s"
0,"c o n f i r m e d "" "" c s k "" "" v s "" "" r r "" "" i n "" "" i p l 2 0 2 1 "" "" o n "" "" m a y "" "" 5 t h "" "" h a s "" "" b e e n "" "" r e s c h e d u l e d"
1,"r c b "" "" c a n "" "" r e t a i n "" "" v k "" "" a b "" "" y u z i "" "" r t m "" "" s i r a j "" "" m a x i "" "" b u y "" "" d d p "" "" i s h a n "" "" s u r y a "" "" w a r n e r "" "" b o w l e r "" "" n a t t u "" "" o r "" "" b h u v i "" "" w h o e v e r "" "" i"
1,"3 "" "" k e y "" "" t a k e a w a y s "" "" f r o m "" "" d u p o n t "" "" s "" "" q 1 "" "" e a r n i n g s "" "" r e p o r t "" "" d u p o n t "" "" c h e m i c a l s c o m p a n y "" "" e a r n i n g s "" "" f i r s t q u a r t e r"
1,"1 4 k "" "" i t a l i a n "" "" g o l d "" "" s e t "" "" m i "" "" m e d i a i m p o r t s "" "" m i j e w e l r y "" "" g i f t i d e a s "" "" g o l d w h o l e s a l e r "" "" r o s e q u a r t z j e w e l r y"
1,"r t "" "" v i v e k "" "" k h a n d a l e "" "" a f t e r "" "" c o m i n g "" "" i n "" "" p o w e r "" "" m a m t a "" "" d i d i "" "" s a v e d "" "" k k r "" "" f r o m "" "" f i n i s h i n g "" "" l a s t "" "" o n "" "" t h e "" "" p o i n t "" "" t a b l e "" "" b e s t c m "" "" i p l c a n c e l "" "" i p l 2 0 2 1 "" "" k h e l a h o"
1,"p a r t h i v "" "" p a t e l "" "" w a s "" "" v e r y "" "" i m p r e s s e d "" "" w i t h "" "" m o h a m m e d "" "" s i r a j "" "" t h i s "" "" s e a s o n "" "" s h o u l d "" "" h e "" "" b e "" "" a "" "" p a r t "" "" o f "" "" i n d i a "" "" s "" "" t 2 0 "" "" w o r l d "" "" c u p "" "" s"
0,"i p l c a n c e l "" "" c s k "" "" a n d "" "" r c b "" "" t o "" "" b c c i"
1,"h u d s o n v i l l e "" "" m i "" "" b r e a k s "" "" g r o u n d "" "" o n "" "" i n t e r m e d i a t e "" "" 5 "" "" 6 "" "" p u b l i c "" "" s c h o o l"
1,"s e e "" "" h o w "" "" t h a l a "" "" c e l e b r a t e d "" "" h i s "" "" 2 0 0 t h "" "" m a t c h "" "" f o r "" "" c h e n n a i i p l "" "" v i d e o "" "" h e r e "" "" f o l l o w "" "" u s "" "" o n "" "" i w m b u z z "" "" 2 0 0 t h m a t c h o f i p l"
1,"c s k "" "" f a n s "" "" r i g h t "" "" n o w "" "" m s d h o n i "" "" c s k "" "" i p l 2 0 2 1 "" "" f a n s "" "" c h e n n a i s u p e r k i n g s "" "" u f a p l a y 1 1"
1,"i "" "" w i l l "" "" m i s s "" "" u "" "" i n "" "" r r "" "" j e r s e y"
0,"r t "" "" m h h a n a s 1 "" "" k a r n a t a k a "" "" b o a r d "" "" e x a m s "" "" p o s t p o n e d "" "" m a s t e r "" "" t h a l a p a t h y 6 5 "" "" k a r n a n "" "" a n n a a t t h e "" "" c s k "" "" c a n c e l k a r n a t a k a b o a r d e x a m s 2 0 2 1 "" "" c a n c e l 1 2 t"
1,"r t "" "" p u n j a b k i n g s i p l "" "" t i m e "" "" t o "" "" t u r n "" "" i t "" "" a r o u n d "" "" a g a i n s t "" "" d c "" "" s a d d a p u n j a b "" "" p u n j a b k i n g s "" "" i p l 2 0 2 1 "" "" p b k s v d c"
0,"b r e a k i n g n e w s "" "" i p l 2 0 2 1 "" "" i s "" "" i n d e f i n i t e l y "" "" s u s p e n d e d "" "" b y "" "" b c c i "" "" v i v o i p l "" "" r c b "" "" c s k "" "" r r "" "" m i "" "" p b k s v r c b "" "" s r h"
1,"r t "" "" c r i c "" "" k i r a n "" "" h e a r t "" "" b r o k e n "" "" f o r "" "" d a v e y "" "" n o "" "" f o r e i g n "" "" p l a y e r "" "" w o u l d "" "" h a v e "" "" l o v e d "" "" s o "" "" m u c h "" "" p l a y i n g "" "" f o r "" "" a "" "" i p l "" "" f r a n c h i s e "" "" l i k e "" "" d a v i d "" "" d i d"
1,"l o r i "" "" a n d e r s o n "" "" w o u l d "" "" l o v e "" "" t o "" "" s h o w "" "" y o u "" "" t h e "" "" l i s t i n g "" "" a t "" "" 4 5 8 9 "" "" f a r m b r o o k "" "" s t r e e t "" "" d e t r o i t "" "" m i "" "" r e a l e s t a t e"
0,"i p l "" "" c a n c e l "" "" k e "" "" l i y e "" "" m a a n g n e "" "" w a a l e "" "" a f t e r "" "" s e e i n g "" "" t h e "" "" i p l "" "" s u s p e n s i o n "" "" n e w s "" "" i p l 2 0 2 1 "" "" m i "" "" s r h "" "" c s k "" "" k k r "" "" r c b"
1,"s e e "" "" a "" "" v i r t u a l "" "" t o u r "" "" o f "" "" o u r "" "" l i s t i n g "" "" o n "" "" v "" "" l "" "" v a n e s s a "" "" h o l l y t w p "" "" m i "" "" r e a l e s t a t e"
0,"f o l l o w i n g "" "" c o v i d "" "" o u t b r e a k "" "" i p l 2 0 2 1 "" "" h a s "" "" b e e n "" "" s u s p e n d e d "" "" i n d e f i n i t e l y "" "" f e w "" "" c s k "" "" k k r "" "" s r h "" "" p l a y e r s "" "" a n d "" "" s u p p o r t "" "" s t a f f "" "" t e s t e d "" "" p o s i t i v e"
1,"f r a n k "" "" e n g l i s h "" "" w o u l d "" "" l o v e "" "" t o "" "" s h o w "" "" y o u "" "" t h e "" "" l i s t i n g "" "" a t "" "" u s "" "" 3 1 "" "" s o u t h "" "" m a n i s t e e "" "" h w y "" "" m a n i s t e e "" "" m i "" "" r e a l e s t a t e"
1,"d o "" "" y o u "" "" m i s s "" "" c s k"
1,"r c b "" "" m e a n s "" "" a "" "" l o t "" "" t o "" "" m e "" "" n o t "" "" m a n y "" "" u n d e r s t a n d "" "" t h a t "" "" e m o t i o n "" "" 2 0 0 "" "" g a m e s "" "" f o r "" "" t h e m "" "" i s "" "" u n b e l i e v a b l e "" "" i "" "" w o u l d n "" "" t "" "" h a v e "" "" b e l i e"
1,"t i m e l i n e "" "" o f "" "" a i "" "" d e v e l o p m e n t s "" "" b y "" "" p w c "" "" m i k e q u i n d a z z i "" "" i o t "" "" b i g d a t a "" "" m a c h i n e l e a r n i n g "" "" a r t i f i c i a l i n t e l l i g e n c e "" "" c l o u d"
1,"w e l l "" "" r c b t w e e t s "" "" w a s "" "" p l a y i n g "" "" v e r y "" "" g o o d "" "" t h i s "" "" s e a s o n "" "" a n d "" "" w e "" "" w e r e "" "" v e r y "" "" c l o s e "" "" t o "" "" q u a l i f y "" "" f o r "" "" t h e "" "" p l a y o f f s "" "" i "" "" t h i n k "" "" i "" "" k"
1,"i h a r s i m r a t "" "" e k "" "" h i "" "" f i n a l "" "" m i "" "" n e "" "" l o s e "" "" k i y a "" "" h a i "" "" w e "" "" d o n t "" "" w a n t "" "" t h a t "" "" r e c o r d"
1,"s o "" "" i p l 2 0 2 1 "" "" g a m e "" "" c h a n g e r "" "" o f "" "" t h e "" "" m a t c h "" "" a w a r d "" "" g o e s "" "" t o "" "" k k r"
1,"r t "" "" v i r a t a r m y k a "" "" b r e a k i n g "" "" n e w s "" "" a l l "" "" t h e "" "" r c b "" "" p l a y e r s "" "" t e s t e d "" "" n e g a t i v e "" "" f o r "" "" c o v i d 1 9 "" "" i m v k o h l i "" "" r c b t w e e t s "" "" p l a y b o l d "" "" w e a r e c h a l l e n g e r s "" "" h"
0,"r t "" "" 5 a a b i p l "" "" b r e a k i n g "" "" k e e p i n g "" "" i n "" "" m i n d "" "" t h e "" "" s a f e t y "" "" a n d "" "" w e l l "" "" b e i n g "" "" o f "" "" e v e r y o n e "" "" i n v o l v e d "" "" t h e "" "" b c c i "" "" h a s "" "" u n a n i m o u s l y "" "" d e c i d e d "" "" t o "" "" p o s t p o n e "" "" i p"
1,"c h e c k "" "" o u t "" "" o u r "" "" l i s t i n g "" "" i n "" "" e a s t p o i n t e "" "" m i "" "" r e a l e s t a t e "" "" r e a l t o r"
1,"r t "" "" n e n e d e v n i "" "" n o "" "" m a t t e r "" "" h o w "" "" h i g h "" "" t h e "" "" y e l l o v e "" "" b i r d s "" "" f l y "" "" t h e y "" "" w i l l "" "" a l w a y s "" "" r e m a i n "" "" u n d e r "" "" t h e "" "" b l u e "" "" s k y "" "" m i "" "" c s k "" "" d e l h i c a p i t a l s "" "" c h e n n a i"
0,"c a n d i c e w a r n e r 3 1 "" "" t a r u n v k "" "" d a v i d w a r n e r 3 1 "" "" p l s "" "" d o n t "" "" e v e n "" "" t h i n k "" "" o f "" "" l e a v i n g "" "" s r h"
1,"w e "" "" a r e "" "" l o o k i n g "" "" f o r "" "" a "" "" b u y e r "" "" o n "" "" 1 5 3 8 2 "" "" h e r i t a g e "" "" c o u r t "" "" u n i t "" "" 1 2 "" "" n o r t h v i l l e t w p "" "" m i "" "" r e a l e s t a t e"
0,"t h i s "" "" t i m e "" "" r c b "" "" w a s "" "" g o i n g "" "" t o "" "" w i n "" "" b u t "" "" u n f o r t u n a t e l y "" "" i p l "" "" g o t "" "" p o s t p o n e d "" "" l a g t a "" "" b o h t "" "" g a n d e "" "" n a z a r "" "" h a "" "" k i s i k e "" "" r c b "" "" p a r "" "" i t n"
1,"b o s s "" "" v i k r a n t r o n a "" "" v i r a t k o h l i "" "" v i k r a n t r o n a o n a u g 1 9 "" "" v i k r a n t r o n a a n n o u n c e m e n t "" "" k o t i g o b b a 3 "" "" w o r l d g e t s a n e w h e r o"
1,"a m u l "" "" c o o p "" "" a "" "" s a n d e e p "" "" s h a r m a "" "" b "" "" k h a l e e l "" "" a h m e d "" "" c "" "" v i j a y "" "" s h a n k a r "" "" a m o o l c o o l "" "" c h i l l y o u r d i l "" "" s r h "" "" d i l c h i l l e r"
1,"j u s t "" "" l i s t e d "" "" b y "" "" d a r l e n e "" "" g o o d w i n "" "" i n "" "" w a t e r f o r d t w p "" "" m i "" "" 6 5 7 5 "" "" l a n m a n "" "" d r i v e "" "" p l e a s e "" "" r e t w e e t"
1,"r t "" "" m i p a l t a n "" "" h e "" "" i s "" "" p r o u d "" "" o f "" "" y o u "" "" p o l l y "" "" o n e f a m i l y "" "" m u m b a i i n d i a n s "" "" m i "" "" m i v c s k "" "" i p l 2 0 2 1 "" "" k i e r o n p o l l a r d 5 5"
1,"r t "" "" t e n t a r a n s p o r t s "" "" f a s t e s t "" "" i p l "" "" 5 0 s "" "" b y "" "" b a l l s "" "" f a c e d "" "" d e l h i "" "" d e l h i c a p i t a l s "" "" d c "" "" y e h h a i n a y i d i l l i "" "" d c o n t h e p i t c h "" "" k o l k a t a k n i g h t r i d e r s "" "" k k r "" "" k"
1,"r t "" "" t e n t a r a n s p o r t s "" "" m o s t "" "" 4 s "" "" s m a s h e d "" "" i n "" "" a n "" "" o v e r "" "" i n "" "" i p l "" "" d e l h i c a p i t a l s "" "" d c "" "" y e h h a i n a y i d i l l i "" "" d c o n t h e p i t c h "" "" k o l k a t a k n i g h t r i d e r s "" "" k k r "" "" k k r v d c"
1,"r r v c s k "" "" m a t c h "" "" d a y "" "" g u e s s "" "" w h o "" "" w i l l "" "" w i n "" "" t o d a y "" "" r r "" "" c s k "" "" i p l 2 0 2 1"
0,"r t "" "" i t z t h a n e s h "" "" b c c i "" "" v i c e "" "" p r e s i d e n t "" "" o n "" "" i p l "" "" 2 0 2 1 "" "" i t "" "" n o t "" "" c a n c e l l e d "" "" i t "" "" h a s "" "" b e e n "" "" s u s p e n d e d "" "" p o s t p o n e d "" "" a n d "" "" r e m a i n i n g "" "" i p l "" "" 2 0 2 1 "" "" m a t c h e s "" "" w i l l"
1,"a n u s h k a s h a r m a "" "" m a m "" "" r e a c h e d "" "" 5 0 m "" "" f o l l o w e r s "" "" o n "" "" i n s t a g r a m "" "" c o n g r a t u l a t i o n s "" "" m a m "" "" v i r u s h k a "" "" v i r a t k o h l i "" "" i m v k o h l i "" "" r c b"
1,"r t "" "" s p d 0 7 0 5 1 "" "" i n "" "" w h i c h "" "" m a t c h "" "" d i d "" "" y o u "" "" f i r s t "" "" s e e "" "" m s "" "" d h o n i "" "" b a t t i n g "" "" d o "" "" y o u "" "" r e m e m b e r "" "" w h i s t l e p o d u "" "" c s k "" "" m s d h o n i"
1,"r a j a s t h a n r o y a l s "" "" s a k a r i y a 5 5 "" "" t y a g i k t k "" "" y a s h a s v i "" "" j "" "" a n u j r a w a t "" "" 1 7 5 5 "" "" j o s b u t t l e r "" "" t i p o "" "" m o r r i s "" "" m u s t a f i z 9 0"
1,"r t "" "" i p l "" "" 6 "" "" 9 "" "" r u n s "" "" 4 "" "" 7 "" "" b a l l s "" "" 6 "" "" f o u r s "" "" 2 "" "" s i x e s "" "" s d h a w a n 2 5 "" "" l e d "" "" t h e "" "" c h a r g e "" "" w i t h "" "" t h e "" "" b a t "" "" f o r "" "" d e l h i c a p i t a l s "" "" i n "" "" t h e"
1,"e i g h t "" "" o f "" "" t h e "" "" 1 1 "" "" e n g l a n d "" "" p l a y e r s "" "" a t "" "" i p l 2 0 2 1 "" "" a r r i v e d "" "" b a c k "" "" i n "" "" t h e "" "" u k "" "" t h i s "" "" m o r n i n g "" "" a n d "" "" w i l l "" "" q u a r a n t i n e "" "" f o r "" "" 1 0 "" "" d a y s "" "" a t"
1,"r t "" "" a b d e f a n s t r e n d s "" "" r e t w e e t "" "" l i k e "" "" c o m m e n t "" "" r c b "" "" v i r a t k o h l i "" "" a b d e v i l l i e r s"
1,"r t "" "" n a l u 2 9 0 9 "" "" a m u l "" "" c o o p "" "" a "" "" s a n d e e p "" "" s h a r m a "" "" b "" "" k h a l e e l "" "" a h m e d "" "" c "" "" v i j a y "" "" s h a n k a r "" "" d i l c h i l l e r "" "" a m u l k o o l "" "" c h i l l y o u r d i l "" "" s r h "" "" a m u l "" "" c o o p"
1,"g o d "" "" s a w "" "" r c b "" "" d o "" "" w e l l "" "" a n d "" "" p r e s s e d "" "" r e f r e s h "" "" o n "" "" t h e "" "" e n t i r e "" "" s e a s o n "" "" i p l c a n c e l "" "" r c b "" "" i p l"
1,"r t "" "" m o h i t r o h i t i a n "" "" s r h "" "" h a s "" "" q u a l i f i e d "" "" f o r "" "" p l a y o f f s "" "" i n "" "" a l l "" "" s e a s o n s "" "" s i n c e "" "" 2 0 1 5 "" "" w o n "" "" t h e "" "" t r o p h y "" "" i n "" "" 2 0 1 6 "" "" s h o u l d "" "" n o t "" "" h a v e "" "" s a c k e d "" "" w a r n e r "" "" j u s t"
1,"r t "" "" d e e p a k "" "" c h a h a r 9 "" "" e a r n i n g s "" "" f r o m "" "" t h e "" "" l a s t "" "" m a t c h "" "" t h a n k "" "" y o u "" "" e v e r y o n e "" "" f o r "" "" a l l "" "" t h e "" "" l o v e "" "" a n d "" "" w i s h e s "" "" k e e p "" "" s u p p o r t i n g "" "" c s k "" "" i p l 2 0 2 1 "" "" w h i s t l e"
1,"h o p e f u l l y "" "" s e p t e m b e r "" "" i p l 2 0 2 1 "" "" r c b "" "" r c b t w e e t s"
1,"w e "" "" a r e "" "" l o o k i n g "" "" f o r "" "" a "" "" b u y e r "" "" o n "" "" v "" "" l "" "" v a n e s s a "" "" h o l l y t w p "" "" m i "" "" r e a l e s t a t e"
1,"r t "" "" u n t i l "" "" w e "" "" m e e t "" "" a g a i n "" "" k k r "" "" s t a y h o m e s t a y s a f e "" "" k n i g h t r i d e r s "" "" s p o r t s t a r"
1,"r t "" "" d e v o t e e o f d h o n i "" "" m e n t i o n "" "" m s d h o n i "" "" l e t "" "" i n c r e a s e "" "" t h e "" "" c o u n t "" "" u n t i l "" "" t h e "" "" m a t c h "" "" s t a r t s "" "" c s k v r c b "" "" c s k "" "" w h i s t l e p o d u "" "" y e l l o v e "" "" i p l 2 0 2 1"
1,"w a s "" "" u a e "" "" t h e "" "" r i g h t "" "" c h o i c e "" "" f o r "" "" o r g a n i s i n g "" "" i p l 2 0 2 1 "" "" i p l "" "" b c c i "" "" m i "" "" c s k "" "" d c "" "" p b k s "" "" r c b "" "" s r h "" "" r r "" "" k k r "" "" r o h i t s h a r m a "" "" v i r a t k o h l i "" "" m s d"
1,"r t "" "" h e a r t e d h u m o u r "" "" p e o p l e "" "" t h i n k i n g "" "" s r h "" "" a n d "" "" k k r "" "" f a n s "" "" a r e "" "" h a p p y "" "" b u t "" "" t h e "" "" h a p p i e s t "" "" p e r s o n "" "" r i g h t "" "" n o w "" "" s r h "" "" k k r "" "" n e t f l i x "" "" r a n b i r k a p o o r "" "" c a n c e l i p l"
1,"t o "" "" a l l "" "" t h e "" "" p l a y e r s "" "" w h o "" "" p l a y e d "" "" i n "" "" t h e "" "" i p l "" "" t h a n k y o u "" "" a n d "" "" h o p e "" "" y o u "" "" a l l "" "" a r e "" "" d o i n g "" "" j u s t "" "" f i n e "" "" a n d "" "" i f "" "" y o u v e "" "" t e s t e d "" "" p o s i t"
1,"r t "" "" s n e h a "" "" y a d a v 5 "" "" h a r d "" "" l u c k "" "" r c b "" "" b u t "" "" w h a t "" "" a n "" "" u n b e l i e v a b l e "" "" p e r f o r m a n c e "" "" b y "" "" s i r "" "" j a d e j a "" "" h u g e "" "" r e s p e c t "" "" c s k v r c b "" "" j a d d u "" "" s i r j a d e j a "" "" c s k"
1,"r t "" "" m a n a v b h a n d a r i 1 6 "" "" w h e n "" "" y o u "" "" p l a y "" "" w e l l "" "" a n d "" "" s t i l l "" "" c a n n o t "" "" w i n "" "" t h e "" "" c u p "" "" r c b "" "" p l a y b o l d"
1,"o n e "" "" p l u s "" "" 9 "" "" 1 2 g b "" "" 2 5 6 g b "" "" j u s t "" "" s e a l e d "" "" c u t "" "" u n u s e d "" "" n e w "" "" p h o n e "" "" l o w e s t "" "" p r i c e "" "" 4 9 "" "" 9 9 9 "" "" 6 3 8 2 3 "" "" 5 3 5 4 5 "" "" 7 2 0 0 8 0 0 0 0 6 "" "" o n e p l u s 9"
1,"r t "" "" t a n y a s i 5 4 1 3 3 7 2 7 "" "" s o m e w h e r e "" "" i n "" "" t h e "" "" p a r a l l e l "" "" w o r l d "" "" r c b"
1,"t o d a y "" "" m a t c h "" "" c s k v r r "" "" c s k "" "" r r"
1,"g a l a t t a d o t c o m "" "" f i n a l "" "" c s k "" "" v s "" "" m i "" "" g o o d "" "" p e r f o r m e r "" "" o f "" "" t h e "" "" d a y "" "" w i l l "" "" l i f t "" "" t h e "" "" t r o p h y"
0,"t h i s "" "" i s "" "" f e e l i n g "" "" v e r y "" "" s a d "" "" f o r "" "" e v e r y "" "" c r i c k e t "" "" f a n "" "" i p l c a n c e l l e d "" "" i p l 2 0 2 1 s u s p e n d e d "" "" i p l p o s t p o n e d "" "" g e t "" "" w e l l "" "" s o o n "" "" b o y s"
1,"m o e e n "" "" a l i "" "" f o r "" "" c s k "" "" i n "" "" i p l "" "" 2 0 2 1 "" "" m o e e n a i "" "" c h e n n a i s u p e r k i n g s "" "" c s k "" "" i p l 2 0 2 1 "" "" t 2 0 "" "" c r i c k e t"
0,"m i c h a e l h u s s e y "" "" 2 n d "" "" t e s t "" "" a l s o "" "" r e t u r n s "" "" p o s i t i v e "" "" w i s h i n g "" "" h i m "" "" a "" "" s p e e d y "" "" r e c o v e r y "" "" c s k "" "" i p l 2 0 2 1 "" "" i n d i a "" "" c r i c k e t a u s "" "" b c c i "" "" d s k t a m i l a n"
1,"r t "" "" k k r i d e r s f a n c l u b "" "" h e r e "" "" p r e s e n t i n g "" "" o u r "" "" n e w p r o f i l e p i c "" "" a m p "" "" n e w c o v e r p i c "" "" f o r "" "" v i v o i p l 2 0 1 7 "" "" i p l 1 0 "" "" k k r "" "" a m i k k r "" "" k k r i d e r s "" "" i a m s r k "" "" h t t p s "" "" t"
1,"i p l "" "" i "" "" e n j o y e d "" "" e v e r y "" "" b i t "" "" o f "" "" i t "" "" i "" "" w a t c h e d "" "" a l l "" "" t h e "" "" m a t c h e s "" "" b u t "" "" f o r "" "" m e "" "" m i "" "" v s "" "" c s k "" "" k i e r o n p o l l a r d 5 5 "" "" w a s "" "" s o "" "" s p e c i a l"
1,"c r i c k e t r a c k e r "" "" 2 0 1 6 "" "" i p l "" "" f i n a l "" "" r c b "" "" v s "" "" s r h"
1,"m a y a n k "" "" a g a r w a l "" "" t o "" "" l e a d "" "" t h e "" "" p u n j a b k i n g s "" "" t e a m "" "" i n "" "" t h e "" "" r e a m a i n i n g "" "" m a t c h e s "" "" o f "" "" i p l 2 0 2 1 "" "" i n "" "" t h e "" "" a b s e n c e "" "" o f "" "" k l r a h u l 1 1"
1,"r t "" "" b h a v y a d h o n i "" "" n o t "" "" m a t c h e s "" "" n o t "" "" w i n s "" "" i l l "" "" m i s s "" "" t h i s "" "" m a n "" "" a n d "" "" h i s "" "" s m i l e "" "" t h e "" "" m o s t "" "" c s k "" "" m s d h o n i"
1,"r t "" "" t c i n e m a f u n "" "" j u s t "" "" i n "" "" m a n "" "" o f "" "" t h e "" "" t o u r n a m e n t "" "" a w a r d "" "" g o e s "" "" t o "" "" 3 d "" "" p l a y e r "" "" v i j a y s h a n k a r "" "" i p l "" "" i p l c a n c e l "" "" c o n g r a t u l a t i o n s "" "" s i r "" "" i p l 2 0 2 1 "" "" i p"
1,"i "" "" a m "" "" l o o k i n g "" "" f o r "" "" a "" "" b u y e r "" "" f o r "" "" c i n d y "" "" a v e "" "" r o s c o m m o n "" "" m i "" "" r e a l e s t a t e"
0,"r t "" "" s a i d e e p 1 5 0 1 "" "" s r h "" "" f a n s "" "" r i g h t "" "" n o w "" "" s r h "" "" b r i n g b a c k w a r n e r "" "" i p l c a n c e l "" "" i p l 2 0 2 1 "" "" b c c i "" "" w a r n e r "" "" n o w a r n e r n o s r h "" "" d a v i d w a r n e r 3 1 "" "" s u n r i s e r s "" "" h"
